accident,accident_label,victim,victim_label,pers_cat,pers_cat_label,geo,geo_label,period,value,flag
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ME,Montenegro,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ME,Montenegro,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ME,Montenegro,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,ME,Montenegro,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,MK,North Macedonia,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,MK,North Macedonia,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,MK,North Macedonia,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,MK,North Macedonia,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,MK,North Macedonia,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,MK,North Macedonia,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,MK,North Macedonia,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,MK,North Macedonia,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,MK,North Macedonia,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,MK,North Macedonia,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2015,1,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2015,1,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2010,2,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2016,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2021,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2022,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2023,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,TR,Türkiye,2024,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2006,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2009,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2012,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2013,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2014,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2015,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2016,1,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2017,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2018,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2019,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2020,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2006,1,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2007,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2008,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2009,1,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2010,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2011,0,
RSTK_FIRE,Fires in rolling stock,INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2012,0,
