accident,accident_label,geo,geo_label,period,value,flag
DERAIL,Derailments of trains,HU,Hungary,2012,3,
DERAIL,Derailments of trains,HU,Hungary,2013,4,
DERAIL,Derailments of trains,HU,Hungary,2014,5,
DERAIL,Derailments of trains,HU,Hungary,2015,6,
DERAIL,Derailments of trains,HU,Hungary,2016,2,
DERAIL,Derailments of trains,HU,Hungary,2017,10,
DERAIL,Derailments of trains,HU,Hungary,2018,8,
DERAIL,Derailments of trains,HU,Hungary,2019,4,
DERAIL,Derailments of trains,HU,Hungary,2020,2,
DERAIL,Derailments of trains,HU,Hungary,2021,4,
DERAIL,Derailments of trains,HU,Hungary,2022,1,
DERAIL,Derailments of trains,HU,Hungary,2023,3,
DERAIL,Derailments of trains,HU,Hungary,2024,2,
DERAIL,Derailments of trains,IE,Ireland,2006,0,
DERAIL,Derailments of trains,IE,Ireland,2007,0,
DERAIL,Derailments of trains,IE,Ireland,2008,1,
DERAIL,Derailments of trains,IE,Ireland,2009,0,
DERAIL,Derailments of trains,IE,Ireland,2010,1,
DERAIL,Derailments of trains,IE,Ireland,2011,0,
DERAIL,Derailments of trains,IE,Ireland,2012,0,
DERAIL,Derailments of trains,IE,Ireland,2013,0,
DERAIL,Derailments of trains,IE,Ireland,2014,0,
DERAIL,Derailments of trains,IE,Ireland,2015,0,
DERAIL,Derailments of trains,IE,Ireland,2016,0,
DERAIL,Derailments of trains,IE,Ireland,2017,1,
DERAIL,Derailments of trains,IE,Ireland,2018,0,
DERAIL,Derailments of trains,IE,Ireland,2019,0,
DERAIL,Derailments of trains,IE,Ireland,2020,0,
DERAIL,Derailments of trains,IE,Ireland,2021,0,
DERAIL,Derailments of trains,IE,Ireland,2022,0,
DERAIL,Derailments of trains,IE,Ireland,2023,0,
DERAIL,Derailments of trains,IE,Ireland,2024,0,
DERAIL,Derailments of trains,IT,Italy,2006,11,
DERAIL,Derailments of trains,IT,Italy,2007,10,
DERAIL,Derailments of trains,IT,Italy,2008,10,
DERAIL,Derailments of trains,IT,Italy,2009,6,
DERAIL,Derailments of trains,IT,Italy,2010,3,
DERAIL,Derailments of trains,IT,Italy,2011,3,
DERAIL,Derailments of trains,IT,Italy,2012,5,
DERAIL,Derailments of trains,IT,Italy,2013,6,
DERAIL,Derailments of trains,IT,Italy,2014,4,
DERAIL,Derailments of trains,IT,Italy,2015,3,
DERAIL,Derailments of trains,IT,Italy,2016,2,
DERAIL,Derailments of trains,IT,Italy,2017,5,
DERAIL,Derailments of trains,IT,Italy,2018,8,
DERAIL,Derailments of trains,IT,Italy,2019,5,
DERAIL,Derailments of trains,IT,Italy,2020,8,
DERAIL,Derailments of trains,IT,Italy,2021,2,
DERAIL,Derailments of trains,IT,Italy,2022,3,
DERAIL,Derailments of trains,IT,Italy,2023,2,
DERAIL,Derailments of trains,IT,Italy,2024,4,
DERAIL,Derailments of trains,LT,Lithuania,2006,7,
DERAIL,Derailments of trains,LT,Lithuania,2007,27,
DERAIL,Derailments of trains,LT,Lithuania,2008,1,
DERAIL,Derailments of trains,LT,Lithuania,2009,1,
DERAIL,Derailments of trains,LT,Lithuania,2010,1,
DERAIL,Derailments of trains,LT,Lithuania,2011,0,
DERAIL,Derailments of trains,LT,Lithuania,2012,0,
DERAIL,Derailments of trains,LT,Lithuania,2013,0,
DERAIL,Derailments of trains,LT,Lithuania,2014,0,
DERAIL,Derailments of trains,LT,Lithuania,2015,0,
DERAIL,Derailments of trains,LT,Lithuania,2016,1,
DERAIL,Derailments of trains,LT,Lithuania,2017,0,
DERAIL,Derailments of trains,LT,Lithuania,2018,0,
DERAIL,Derailments of trains,LT,Lithuania,2019,0,
DERAIL,Derailments of trains,LT,Lithuania,2020,0,
DERAIL,Derailments of trains,LT,Lithuania,2021,0,
DERAIL,Derailments of trains,LT,Lithuania,2022,0,
DERAIL,Derailments of trains,LT,Lithuania,2023,0,
DERAIL,Derailments of trains,LT,Lithuania,2024,0,
DERAIL,Derailments of trains,LU,Luxembourg,2009,0,
DERAIL,Derailments of trains,LU,Luxembourg,2010,0,
DERAIL,Derailments of trains,LU,Luxembourg,2011,0,
DERAIL,Derailments of trains,LU,Luxembourg,2012,0,
DERAIL,Derailments of trains,LU,Luxembourg,2013,0,
DERAIL,Derailments of trains,LU,Luxembourg,2014,0,
DERAIL,Derailments of trains,LU,Luxembourg,2015,0,
DERAIL,Derailments of trains,LU,Luxembourg,2016,0,
DERAIL,Derailments of trains,LU,Luxembourg,2017,0,
DERAIL,Derailments of trains,LU,Luxembourg,2018,0,
DERAIL,Derailments of trains,LU,Luxembourg,2019,0,
DERAIL,Derailments of trains,LU,Luxembourg,2020,0,
DERAIL,Derailments of trains,LU,Luxembourg,2021,0,
DERAIL,Derailments of trains,LU,Luxembourg,2022,0,
DERAIL,Derailments of trains,LU,Luxembourg,2023,0,
DERAIL,Derailments of trains,LU,Luxembourg,2024,0,
DERAIL,Derailments of trains,LV,Latvia,2006,1,
DERAIL,Derailments of trains,LV,Latvia,2007,0,
DERAIL,Derailments of trains,LV,Latvia,2008,0,
DERAIL,Derailments of trains,LV,Latvia,2009,0,
DERAIL,Derailments of trains,LV,Latvia,2010,0,
DERAIL,Derailments of trains,LV,Latvia,2011,1,
DERAIL,Derailments of trains,LV,Latvia,2012,1,
DERAIL,Derailments of trains,LV,Latvia,2013,2,
DERAIL,Derailments of trains,LV,Latvia,2014,1,
DERAIL,Derailments of trains,LV,Latvia,2015,0,
DERAIL,Derailments of trains,LV,Latvia,2016,0,
DERAIL,Derailments of trains,LV,Latvia,2017,1,
DERAIL,Derailments of trains,LV,Latvia,2018,0,
DERAIL,Derailments of trains,LV,Latvia,2019,0,
DERAIL,Derailments of trains,LV,Latvia,2020,0,
DERAIL,Derailments of trains,LV,Latvia,2021,0,
DERAIL,Derailments of trains,LV,Latvia,2022,1,
DERAIL,Derailments of trains,LV,Latvia,2023,0,
DERAIL,Derailments of trains,LV,Latvia,2024,0,
DERAIL,Derailments of trains,ME,Montenegro,2013,3,
DERAIL,Derailments of trains,ME,Montenegro,2014,1,
DERAIL,Derailments of trains,ME,Montenegro,2015,0,
DERAIL,Derailments of trains,ME,Montenegro,2016,2,
DERAIL,Derailments of trains,MK,North Macedonia,2009,22,
DERAIL,Derailments of trains,MK,North Macedonia,2010,28,
DERAIL,Derailments of trains,MK,North Macedonia,2011,12,
DERAIL,Derailments of trains,MK,North Macedonia,2012,25,
DERAIL,Derailments of trains,MK,North Macedonia,2013,11,
DERAIL,Derailments of trains,MK,North Macedonia,2014,11,
DERAIL,Derailments of trains,MK,North Macedonia,2015,23,
DERAIL,Derailments of trains,MK,North Macedonia,2016,16,
DERAIL,Derailments of trains,MK,North Macedonia,2017,23,
DERAIL,Derailments of trains,MK,North Macedonia,2018,17,
DERAIL,Derailments of trains,NL,Netherlands,2006,2,
DERAIL,Derailments of trains,NL,Netherlands,2007,0,
DERAIL,Derailments of trains,NL,Netherlands,2008,1,
DERAIL,Derailments of trains,NL,Netherlands,2009,2,
DERAIL,Derailments of trains,NL,Netherlands,2010,3,
DERAIL,Derailments of trains,NL,Netherlands,2011,1,
DERAIL,Derailments of trains,NL,Netherlands,2012,0,
DERAIL,Derailments of trains,NL,Netherlands,2013,1,
DERAIL,Derailments of trains,NL,Netherlands,2014,1,
DERAIL,Derailments of trains,NL,Netherlands,2015,1,
DERAIL,Derailments of trains,NL,Netherlands,2016,0,
DERAIL,Derailments of trains,NL,Netherlands,2017,1,
DERAIL,Derailments of trains,NL,Netherlands,2018,0,
DERAIL,Derailments of trains,NL,Netherlands,2019,0,
DERAIL,Derailments of trains,NL,Netherlands,2020,1,
DERAIL,Derailments of trains,NL,Netherlands,2021,1,
DERAIL,Derailments of trains,NL,Netherlands,2022,0,
DERAIL,Derailments of trains,NL,Netherlands,2023,0,
DERAIL,Derailments of trains,NL,Netherlands,2024,0,
DERAIL,Derailments of trains,NO,Norway,2006,3,
DERAIL,Derailments of trains,NO,Norway,2007,0,
DERAIL,Derailments of trains,NO,Norway,2008,3,
DERAIL,Derailments of trains,NO,Norway,2009,4,
DERAIL,Derailments of trains,NO,Norway,2010,4,
DERAIL,Derailments of trains,NO,Norway,2011,4,
DERAIL,Derailments of trains,NO,Norway,2012,4,
DERAIL,Derailments of trains,NO,Norway,2013,5,
DERAIL,Derailments of trains,NO,Norway,2014,6,
DERAIL,Derailments of trains,NO,Norway,2015,3,
DERAIL,Derailments of trains,NO,Norway,2016,2,
DERAIL,Derailments of trains,NO,Norway,2017,3,
DERAIL,Derailments of trains,NO,Norway,2018,5,
DERAIL,Derailments of trains,NO,Norway,2019,4,
DERAIL,Derailments of trains,NO,Norway,2020,6,
DERAIL,Derailments of trains,NO,Norway,2021,3,
DERAIL,Derailments of trains,NO,Norway,2022,2,
DERAIL,Derailments of trains,NO,Norway,2023,3,
DERAIL,Derailments of trains,NO,Norway,2024,3,
DERAIL,Derailments of trains,PL,Poland,2006,126,
DERAIL,Derailments of trains,PL,Poland,2007,132,
DERAIL,Derailments of trains,PL,Poland,2008,105,
DERAIL,Derailments of trains,PL,Poland,2009,12,
DERAIL,Derailments of trains,PL,Poland,2010,17,
DERAIL,Derailments of trains,PL,Poland,2011,23,
DERAIL,Derailments of trains,PL,Poland,2012,17,
DERAIL,Derailments of trains,PL,Poland,2013,13,
DERAIL,Derailments of trains,PL,Poland,2014,13,
DERAIL,Derailments of trains,PL,Poland,2015,9,
DERAIL,Derailments of trains,PL,Poland,2016,16,
DERAIL,Derailments of trains,PL,Poland,2017,12,
DERAIL,Derailments of trains,PL,Poland,2018,8,
DERAIL,Derailments of trains,PL,Poland,2019,16,
DERAIL,Derailments of trains,PL,Poland,2020,3,
DERAIL,Derailments of trains,PL,Poland,2021,14,
DERAIL,Derailments of trains,PL,Poland,2022,6,
DERAIL,Derailments of trains,PL,Poland,2023,11,
DERAIL,Derailments of trains,PL,Poland,2024,6,
DERAIL,Derailments of trains,PT,Portugal,2006,9,
DERAIL,Derailments of trains,PT,Portugal,2007,3,
DERAIL,Derailments of trains,PT,Portugal,2008,3,
DERAIL,Derailments of trains,PT,Portugal,2009,1,
DERAIL,Derailments of trains,PT,Portugal,2010,3,
DERAIL,Derailments of trains,PT,Portugal,2011,2,
DERAIL,Derailments of trains,PT,Portugal,2012,0,
DERAIL,Derailments of trains,PT,Portugal,2013,4,
DERAIL,Derailments of trains,PT,Portugal,2014,3,
DERAIL,Derailments of trains,PT,Portugal,2015,3,
DERAIL,Derailments of trains,PT,Portugal,2016,5,
DERAIL,Derailments of trains,PT,Portugal,2017,3,
DERAIL,Derailments of trains,PT,Portugal,2018,4,
DERAIL,Derailments of trains,PT,Portugal,2019,0,
DERAIL,Derailments of trains,PT,Portugal,2020,3,
DERAIL,Derailments of trains,PT,Portugal,2021,3,
DERAIL,Derailments of trains,PT,Portugal,2022,5,
DERAIL,Derailments of trains,PT,Portugal,2023,2,
DERAIL,Derailments of trains,PT,Portugal,2024,0,
DERAIL,Derailments of trains,RO,Romania,2006,0,
DERAIL,Derailments of trains,RO,Romania,2007,0,
DERAIL,Derailments of trains,RO,Romania,2008,1,
DERAIL,Derailments of trains,RO,Romania,2009,1,
DERAIL,Derailments of trains,RO,Romania,2010,0,
DERAIL,Derailments of trains,RO,Romania,2011,1,
DERAIL,Derailments of trains,RO,Romania,2012,0,
DERAIL,Derailments of trains,RO,Romania,2013,0,
DERAIL,Derailments of trains,RO,Romania,2014,0,
DERAIL,Derailments of trains,RO,Romania,2015,0,
DERAIL,Derailments of trains,RO,Romania,2016,0,
DERAIL,Derailments of trains,RO,Romania,2017,2,
DERAIL,Derailments of trains,RO,Romania,2018,1,
DERAIL,Derailments of trains,RO,Romania,2019,0,
DERAIL,Derailments of trains,RO,Romania,2020,2,
DERAIL,Derailments of trains,RO,Romania,2021,2,
DERAIL,Derailments of trains,RO,Romania,2022,2,
DERAIL,Derailments of trains,RO,Romania,2023,0,
DERAIL,Derailments of trains,RO,Romania,2024,1,
DERAIL,Derailments of trains,SE,Sweden,2006,5,
DERAIL,Derailments of trains,SE,Sweden,2007,11,
DERAIL,Derailments of trains,SE,Sweden,2008,14,
DERAIL,Derailments of trains,SE,Sweden,2009,7,
DERAIL,Derailments of trains,SE,Sweden,2010,7,
DERAIL,Derailments of trains,SE,Sweden,2011,7,
DERAIL,Derailments of trains,SE,Sweden,2012,10,
DERAIL,Derailments of trains,SE,Sweden,2013,9,
DERAIL,Derailments of trains,SE,Sweden,2014,10,
DERAIL,Derailments of trains,SE,Sweden,2015,3,
DERAIL,Derailments of trains,SE,Sweden,2016,3,
DERAIL,Derailments of trains,SE,Sweden,2017,4,
DERAIL,Derailments of trains,SE,Sweden,2018,7,
DERAIL,Derailments of trains,SE,Sweden,2019,7,
DERAIL,Derailments of trains,SE,Sweden,2020,6,
DERAIL,Derailments of trains,SE,Sweden,2021,5,
DERAIL,Derailments of trains,SE,Sweden,2022,5,
DERAIL,Derailments of trains,SE,Sweden,2023,4,
DERAIL,Derailments of trains,SE,Sweden,2024,4,
DERAIL,Derailments of trains,SI,Slovenia,2006,3,
DERAIL,Derailments of trains,SI,Slovenia,2007,5,
DERAIL,Derailments of trains,SI,Slovenia,2008,0,
DERAIL,Derailments of trains,SI,Slovenia,2009,0,
DERAIL,Derailments of trains,SI,Slovenia,2010,0,
DERAIL,Derailments of trains,SI,Slovenia,2011,0,
DERAIL,Derailments of trains,SI,Slovenia,2012,1,
DERAIL,Derailments of trains,SI,Slovenia,2013,1,
DERAIL,Derailments of trains,SI,Slovenia,2014,1,
DERAIL,Derailments of trains,SI,Slovenia,2015,0,
DERAIL,Derailments of trains,SI,Slovenia,2016,1,
DERAIL,Derailments of trains,SI,Slovenia,2017,3,
DERAIL,Derailments of trains,SI,Slovenia,2018,0,
DERAIL,Derailments of trains,SI,Slovenia,2019,3,
DERAIL,Derailments of trains,SI,Slovenia,2020,0,
DERAIL,Derailments of trains,SI,Slovenia,2021,2,
DERAIL,Derailments of trains,SI,Slovenia,2022,2,
DERAIL,Derailments of trains,SI,Slovenia,2023,7,
DERAIL,Derailments of trains,SI,Slovenia,2024,2,
DERAIL,Derailments of trains,SK,Slovakia,2006,8,
DERAIL,Derailments of trains,SK,Slovakia,2007,11,
DERAIL,Derailments of trains,SK,Slovakia,2008,6,
DERAIL,Derailments of trains,SK,Slovakia,2009,3,
DERAIL,Derailments of trains,SK,Slovakia,2010,1,
DERAIL,Derailments of trains,SK,Slovakia,2011,1,
DERAIL,Derailments of trains,SK,Slovakia,2012,2,
DERAIL,Derailments of trains,SK,Slovakia,2013,0,
DERAIL,Derailments of trains,SK,Slovakia,2014,1,
DERAIL,Derailments of trains,SK,Slovakia,2015,2,
DERAIL,Derailments of trains,SK,Slovakia,2016,1,
DERAIL,Derailments of trains,SK,Slovakia,2017,1,
DERAIL,Derailments of trains,SK,Slovakia,2018,3,
DERAIL,Derailments of trains,SK,Slovakia,2019,2,
DERAIL,Derailments of trains,SK,Slovakia,2020,3,
DERAIL,Derailments of trains,SK,Slovakia,2021,3,
DERAIL,Derailments of trains,SK,Slovakia,2022,4,
DERAIL,Derailments of trains,SK,Slovakia,2023,1,
DERAIL,Derailments of trains,SK,Slovakia,2024,2,
DERAIL,Derailments of trains,TR,Türkiye,2006,96,
DERAIL,Derailments of trains,TR,Türkiye,2007,89,
DERAIL,Derailments of trains,TR,Türkiye,2008,104,
DERAIL,Derailments of trains,TR,Türkiye,2009,63,
DERAIL,Derailments of trains,TR,Türkiye,2010,52,
DERAIL,Derailments of trains,TR,Türkiye,2011,51,
DERAIL,Derailments of trains,TR,Türkiye,2012,32,
DERAIL,Derailments of trains,TR,Türkiye,2013,22,
DERAIL,Derailments of trains,TR,Türkiye,2014,10,
DERAIL,Derailments of trains,TR,Türkiye,2015,28,
DERAIL,Derailments of trains,TR,Türkiye,2016,23,
DERAIL,Derailments of trains,TR,Türkiye,2017,8,
DERAIL,Derailments of trains,TR,Türkiye,2018,6,
DERAIL,Derailments of trains,TR,Türkiye,2020,22,
DERAIL,Derailments of trains,TR,Türkiye,2021,26,
DERAIL,Derailments of trains,TR,Türkiye,2022,20,
DERAIL,Derailments of trains,TR,Türkiye,2023,11,
DERAIL,Derailments of trains,TR,Türkiye,2024,12,
DERAIL,Derailments of trains,UK,United Kingdom,2006,22,
DERAIL,Derailments of trains,UK,United Kingdom,2007,20,
DERAIL,Derailments of trains,UK,United Kingdom,2008,14,
DERAIL,Derailments of trains,UK,United Kingdom,2009,12,
DERAIL,Derailments of trains,UK,United Kingdom,2010,6,
DERAIL,Derailments of trains,UK,United Kingdom,2011,6,
DERAIL,Derailments of trains,UK,United Kingdom,2012,3,
DERAIL,Derailments of trains,UK,United Kingdom,2013,8,
DERAIL,Derailments of trains,UK,United Kingdom,2014,11,
DERAIL,Derailments of trains,UK,United Kingdom,2015,5,
DERAIL,Derailments of trains,UK,United Kingdom,2016,6,
DERAIL,Derailments of trains,UK,United Kingdom,2017,10,
DERAIL,Derailments of trains,UK,United Kingdom,2018,1,
DERAIL,Derailments of trains,UK,United Kingdom,2019,0,
DERAIL,Derailments of trains,UK,United Kingdom,2020,1,
LVLCROS,Level crossing accidents,AT,Austria,2006,40,
LVLCROS,Level crossing accidents,AT,Austria,2007,55,
LVLCROS,Level crossing accidents,AT,Austria,2008,36,
LVLCROS,Level crossing accidents,AT,Austria,2009,36,
LVLCROS,Level crossing accidents,AT,Austria,2010,33,
LVLCROS,Level crossing accidents,AT,Austria,2011,43,
LVLCROS,Level crossing accidents,AT,Austria,2012,36,
LVLCROS,Level crossing accidents,AT,Austria,2013,37,
LVLCROS,Level crossing accidents,AT,Austria,2014,27,
LVLCROS,Level crossing accidents,AT,Austria,2015,33,
LVLCROS,Level crossing accidents,AT,Austria,2016,31,
LVLCROS,Level crossing accidents,AT,Austria,2017,26,
LVLCROS,Level crossing accidents,AT,Austria,2018,19,
LVLCROS,Level crossing accidents,AT,Austria,2019,24,
LVLCROS,Level crossing accidents,AT,Austria,2020,19,
LVLCROS,Level crossing accidents,AT,Austria,2021,19,
LVLCROS,Level crossing accidents,AT,Austria,2022,33,
LVLCROS,Level crossing accidents,AT,Austria,2023,21,
LVLCROS,Level crossing accidents,AT,Austria,2024,14,
LVLCROS,Level crossing accidents,BE,Belgium,2006,56,
LVLCROS,Level crossing accidents,BE,Belgium,2007,76,
LVLCROS,Level crossing accidents,BE,Belgium,2008,56,
LVLCROS,Level crossing accidents,BE,Belgium,2009,31,
LVLCROS,Level crossing accidents,BE,Belgium,2010,17,
LVLCROS,Level crossing accidents,BE,Belgium,2011,16,
LVLCROS,Level crossing accidents,BE,Belgium,2012,18,
LVLCROS,Level crossing accidents,BE,Belgium,2013,13,
LVLCROS,Level crossing accidents,BE,Belgium,2014,21,
LVLCROS,Level crossing accidents,BE,Belgium,2015,14,
LVLCROS,Level crossing accidents,BE,Belgium,2016,12,
LVLCROS,Level crossing accidents,BE,Belgium,2017,12,
